Starting final run.
Skipped law ID: 1.00001, title has no commas: 'CONSTITUCIÓN POLÍTICA ESTADOS UNIDOS MEXICANOS'
Updated law ID: 7.00636 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 275/2020, ASÍ COMO EL VOTO CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00635
Current state for rollback: Law ID: 7.00635, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 81/2019'
Updating law ID: 7.00635 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 81/2019' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 81/2019, ASÍ COMO LOS VOTOS CONCURRENTES DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ Y DE LOS SEÑORES MINISTROS JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00635 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 81/2019, ASÍ COMO LOS VOTOS CONCURRENTES DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ Y DE LOS SEÑORES MINISTROS JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00634
Current state for rollback: Law ID: 7.00634, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 299/2020'
Updating law ID: 7.00634 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 299/2020' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 299/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00634 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 299/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Skipped law ID: 7.00633, title has no commas: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 290/2020.'
Querying DynamoDB for law ID: 7.00632
Current state for rollback: Law ID: 7.00632, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN'
Updating law ID: 7.00632 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN, EN LA ACCIÓN DE INCONSTITUCIONALIDAD 124/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y LUIS MARÍA AGUILAR MORALES.'
Updated law ID: 7.00632 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN, EN LA ACCIÓN DE INCONSTITUCIONALIDAD 124/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y LUIS MARÍA AGUILAR MORALES.'
Skipped law ID: 7.00631, title has no commas: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 25/2019.'
Querying DynamoDB for law ID: 7.00630
Current state for rollback: Law ID: 7.00630, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 25/2021'
Updating law ID: 7.00630 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 25/2021' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 25/2021, ASÍ COMO LOS VOTOS CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, Y ACLARATORIO DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ.'
Updated law ID: 7.00630 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 25/2021, ASÍ COMO LOS VOTOS CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, Y ACLARATORIO DE LA SEÑORA MINISTRA NORMA LUCÍA PIÑA HERNÁNDEZ.'
Skipped law ID: 7.00629, title has no commas: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 19/2021.'
Querying DynamoDB for law ID: 7.00628
Current state for rollback: Law ID: 7.00628, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 141/2019'
Updating law ID: 7.00628 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 141/2019' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 141/2019, ASÍ COMO LOS VOTOS PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00628 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 141/2019, ASÍ COMO LOS VOTOS PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00627
Current state for rollback: Law ID: 7.00627, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 214/2020'
Updating law ID: 7.00627 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 214/2020' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 214/2020, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00627 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 214/2020, ASÍ COMO LOS VOTOS PARTICULAR DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES Y CONCURRENTES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00626
Current state for rollback: Law ID: 7.00626, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 193/2020'
Updating law ID: 7.00626 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 193/2020' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 193/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS ALFREDO GUTIÉRREZ ORTIZ MENA, JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00626 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 193/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS ALFREDO GUTIÉRREZ ORTIZ MENA, JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00625
Current state for rollback: Law ID: 7.00625, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 131/2020 Y SU ACUMULADA 186/2020'
Updating law ID: 7.00625 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 131/2020 Y SU ACUMULADA 186/2020' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 131/2020 Y SU ACUMULADA 186/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00625 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 131/2020 Y SU ACUMULADA 186/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JORGE MARIO PARDO REBOLLEDO Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00624
Current state for rollback: Law ID: 7.00624, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 69/2019 Y SUS ACUMULADAS 71/2019 Y 75/2019'
Updating law ID: 7.00624 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 69/2019 Y SUS ACUMULADAS 71/2019 Y 75/2019' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 69/2019 Y SUS ACUMULADAS 71/2019 Y 75/2019, ASÍ COMO LOS VOTOS PARTICULARES DE LA SEÑORA MINISTRA ANA MARGARITA RÍOS FARJAT Y DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00624 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 69/2019 Y SUS ACUMULADAS 71/2019 Y 75/2019, ASÍ COMO LOS VOTOS PARTICULARES DE LA SEÑORA MINISTRA ANA MARGARITA RÍOS FARJAT Y DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00623
Current state for rollback: Law ID: 7.00623, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 95/2019 Y SU ACUMULADA 98/2019'
Updating law ID: 7.00623 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 95/2019 Y SU ACUMULADA 98/2019' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 95/2019 Y SU ACUMULADA 98/2019, ASÍ COMO EL VOTO CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00623 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 95/2019 Y SU ACUMULADA 98/2019, ASÍ COMO EL VOTO CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00622
Current state for rollback: Law ID: 7.00622, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 104/2017'
Updating law ID: 7.00622 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 104/2017' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 104/2017, ASÍ COMO LOS VOTOS CONCURRENTES DE LA SEÑORA MINISTRA ANA MARGARITA RÍOS FARJAT Y DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00622 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 104/2017, ASÍ COMO LOS VOTOS CONCURRENTES DE LA SEÑORA MINISTRA ANA MARGARITA RÍOS FARJAT Y DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00621
Current state for rollback: Law ID: 7.00621, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 106/2019'
Updating law ID: 7.00621 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 106/2019' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 106/2019, ASÍ COMO EL VOTO PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, Y VOTOS PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00621 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 106/2019, ASÍ COMO EL VOTO PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, Y VOTOS PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00620
Current state for rollback: Law ID: 7.00620, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 285/2020'
Updating law ID: 7.00620 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 285/2020' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 285/2020, ASÍ COMO EL VOTO CONCURRENTE FORMULADO POR EL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES.'
Updated law ID: 7.00620 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 285/2020, ASÍ COMO EL VOTO CONCURRENTE FORMULADO POR EL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES.'
Querying DynamoDB for law ID: 7.00619
Current state for rollback: Law ID: 7.00619, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 99/2019'
Updating law ID: 7.00619 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 99/2019' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 99/2019, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y JORGE MARIO PARDO REBOLLEDO, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PARTICULARES DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA Y DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00619 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 99/2019, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS Y JORGE MARIO PARDO REBOLLEDO, CONCURRENTE Y PARTICULAR DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PARTICULARES DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA Y DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00618
Current state for rollback: Law ID: 7.00618, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 179/2020'
Updating law ID: 7.00618 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 179/2020' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 179/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA Y MINISTRO JORGE MARIO PARDO REBOLLEDO.'
Updated law ID: 7.00618 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 179/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA Y MINISTRO JORGE MARIO PARDO REBOLLEDO.'
Querying DynamoDB for law ID: 7.00617
Current state for rollback: Law ID: 7.00617, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 119/2020 Y SU ACUMULADA 120/2020'
Updating law ID: 7.00617 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 119/2020 Y SU ACUMULADA 120/2020' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 119/2020 Y SU ACUMULADA 120/2020, ASÍ COMO LOS VOTOS CONCURRENTE DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ, PARTICULAR DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00617 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 119/2020 Y SU ACUMULADA 120/2020, ASÍ COMO LOS VOTOS CONCURRENTE DEL SEÑOR MINISTRO JOSÉ FERNANDO FRANCO GONZÁLEZ SALAS, PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ, PARTICULAR DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00616
Current state for rollback: Law ID: 7.00616, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 212/2020'
Updating law ID: 7.00616 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 212/2020' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 212/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS ALFREDO GUTIÉRREZ ORTIZ MENA, JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Updated law ID: 7.00616 with correct title: 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 212/2020, ASÍ COMO LOS VOTOS CONCURRENTES DE LOS SEÑORES MINISTROS ALFREDO GUTIÉRREZ ORTIZ MENA, JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
Querying DynamoDB for law ID: 7.00615
Current state for rollback: Law ID: 7.00615, Original Title: '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 98/2018'
Updating law ID: 7.00615 from '"SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 98/2018' to 'SENTENCIA DICTADA POR EL TRIBUNAL PLENO DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN EN LA ACCIÓN DE INCONSTITUCIONALIDAD 98/2018, ASÍ COMO LOS VOTOS PARTICULARES DE LA SEÑORA MINISTRA YASMÍN ESQUIVEL MOSSA Y EL SEÑOR MINISTRO LUIS MARÍA AGUILAR MORALES, PARTICULAR Y CONCURRENTE DEL SEÑOR MINISTRO JUAN LUIS GONZÁLEZ ALCÁNTARA CARRANCÁ Y CONCURRENTE DEL SEÑOR MINISTRO PRESIDENTE ARTURO ZALDÍVAR LELO DE LARREA.'
